action_type,activity_comment,activity_id,activity_properties,assay_chembl_id,assay_description,assay_type,assay_variant_accession,assay_variant_mutation,bao_endpoint,bao_format,bao_label,canonical_smiles,data_validity_comment,data_validity_description,document_chembl_id,document_journal,document_year,ligand_efficiency,molecule_chembl_id,molecule_pref_name,parent_molecule_chembl_id,pchembl_value,potential_duplicate,qudt_units,record_id,relation,src_id,standard_flag,standard_relation,standard_text_value,standard_type,standard_units,standard_upper_value,standard_value,target_chembl_id,target_organism,target_pref_name,target_tax_id,text_value,toid,type,units,uo_units,upper_value,value
,,18926146,[],CHEMBL4324752,Antagonist activity at human P2X4 receptor tranfected in HEK293 cells assessed as inhibition of Bz-ATP-induced calcium influx incubated for 30 mins and measured every 2 secs for 120 secs by Fluo8-AM staining based FLIPR assay,B,,,BAO_0000190,BAO_0000219,cell-based format,CC(=O)Nc1cccc(Oc2ccc(NC(=O)Cc3ccccc3Cl)cc2S(N)(=O)=O)c1,,,CHEMBL4321858,J Med Chem,2019.0,"{'bei': '14.84', 'le': '0.30', 'lle': '3.11', 'sei': '5.51'}",CHEMBL4579675,,CHEMBL4579675,7.03,0,http://www.openphacts.org/units/Nanomolar,3157422,=,1,1,=,,IC50,nM,,93.0,CHEMBL2104,Homo sapiens,P2X purinoceptor 4,9606,,,IC50,nM,UO_0000065,,93.0
,,18926147,[],CHEMBL4324752,Antagonist activity at human P2X4 receptor tranfected in HEK293 cells assessed as inhibition of Bz-ATP-induced calcium influx incubated for 30 mins and measured every 2 secs for 120 secs by Fluo8-AM staining based FLIPR assay,B,,,BAO_0000190,BAO_0000219,cell-based format,NS(=O)(=O)c1cc(NC(=O)Cc2ccccc2Cl)ccc1Oc1ccc(N2CCOCC2=O)cc1,,,CHEMBL4321858,J Med Chem,2019.0,"{'bei': '11.19', 'le': '0.23', 'lle': '2.45', 'sei': '4.51'}",CHEMBL4569107,,CHEMBL4569107,5.77,0,http://www.openphacts.org/units/Nanomolar,3157423,=,1,1,=,,IC50,nM,,1681.0,CHEMBL2104,Homo sapiens,P2X purinoceptor 4,9606,,,IC50,nM,UO_0000065,,1681.0
,,18926148,[],CHEMBL4324752,Antagonist activity at human P2X4 receptor tranfected in HEK293 cells assessed as inhibition of Bz-ATP-induced calcium influx incubated for 30 mins and measured every 2 secs for 120 secs by Fluo8-AM staining based FLIPR assay,B,,,BAO_0000190,BAO_0000219,cell-based format,NS(=O)(=O)c1cc(NC(=O)Cc2ccccc2Cl)ccc1Oc1cccc(C(=O)N2CCOCC2)c1,,,CHEMBL4321858,J Med Chem,2019.0,"{'bei': '13.86', 'le': '0.28', 'lle': '3.92', 'sei': '5.74'}",CHEMBL4474747,,CHEMBL4474747,7.35,0,http://www.openphacts.org/units/Nanomolar,3157424,=,1,1,=,,IC50,nM,,45.0,CHEMBL2104,Homo sapiens,P2X purinoceptor 4,9606,,,IC50,nM,UO_0000065,,45.0
,,18926149,[],CHEMBL4324752,Antagonist activity at human P2X4 receptor tranfected in HEK293 cells assessed as inhibition of Bz-ATP-induced calcium influx incubated for 30 mins and measured every 2 secs for 120 secs by Fluo8-AM staining based FLIPR assay,B,,,BAO_0000190,BAO_0000219,cell-based format,NS(=O)(=O)c1cc(NC(=O)Cc2ccccc2Cl)ccc1Oc1cccc(N2CCOCC2=O)c1,,,CHEMBL4321858,J Med Chem,2019.0,"{'bei': '13.16', 'le': '0.26', 'lle': '3.47', 'sei': '5.30'}",CHEMBL4451946,,CHEMBL4451946,6.79,0,http://www.openphacts.org/units/Nanomolar,3157425,=,1,1,=,,IC50,nM,,163.0,CHEMBL2104,Homo sapiens,P2X purinoceptor 4,9606,,,IC50,nM,UO_0000065,,163.0
,,18926150,[],CHEMBL4324752,Antagonist activity at human P2X4 receptor tranfected in HEK293 cells assessed as inhibition of Bz-ATP-induced calcium influx incubated for 30 mins and measured every 2 secs for 120 secs by Fluo8-AM staining based FLIPR assay,B,,,BAO_0000190,BAO_0000219,cell-based format,CC(C)(O)c1ccccc1Oc1ccc(NC(=O)Cc2ccccc2Cl)cc1S(N)(=O)=O,,,CHEMBL4321858,J Med Chem,2019.0,"{'bei': '13.93', 'le': '0.28', 'lle': '2.43', 'sei': '5.57'}",CHEMBL4577125,,CHEMBL4577125,6.62,0,http://www.openphacts.org/units/Nanomolar,3157426,=,1,1,=,,IC50,nM,,242.0,CHEMBL2104,Homo sapiens,P2X purinoceptor 4,9606,,,IC50,nM,UO_0000065,,242.0
,,18926151,[],CHEMBL4324752,Antagonist activity at human P2X4 receptor tranfected in HEK293 cells assessed as inhibition of Bz-ATP-induced calcium influx incubated for 30 mins and measured every 2 secs for 120 secs by Fluo8-AM staining based FLIPR assay,B,,,BAO_0000190,BAO_0000219,cell-based format,CC(C)(O)c1cccc(Oc2ccc(NC(=O)Cc3ccccc3Cl)cc2S(N)(=O)=O)c1,,,CHEMBL4321858,J Med Chem,2019.0,"{'bei': '13.31', 'le': '0.27', 'lle': '2.13', 'sei': '5.33'}",CHEMBL4455317,,CHEMBL4455317,6.32,0,http://www.openphacts.org/units/Nanomolar,3157427,=,1,1,=,,IC50,nM,,474.0,CHEMBL2104,Homo sapiens,P2X purinoceptor 4,9606,,,IC50,nM,UO_0000065,,474.0
,,18926152,[],CHEMBL4324752,Antagonist activity at human P2X4 receptor tranfected in HEK293 cells assessed as inhibition of Bz-ATP-induced calcium influx incubated for 30 mins and measured every 2 secs for 120 secs by Fluo8-AM staining based FLIPR assay,B,,,BAO_0000190,BAO_0000219,cell-based format,CC(C)(O)c1ccc(Oc2ccc(NC(=O)Cc3ccccc3Cl)cc2S(N)(=O)=O)cc1,,,CHEMBL4321858,J Med Chem,2019.0,"{'bei': '13.53', 'le': '0.27', 'lle': '2.23', 'sei': '5.41'}",CHEMBL4539332,,CHEMBL4539332,6.42,0,http://www.openphacts.org/units/Nanomolar,3157428,=,1,1,=,,IC50,nM,,376.0,CHEMBL2104,Homo sapiens,P2X purinoceptor 4,9606,,,IC50,nM,UO_0000065,,376.0
,,18926153,[],CHEMBL4324752,Antagonist activity at human P2X4 receptor tranfected in HEK293 cells assessed as inhibition of Bz-ATP-induced calcium influx incubated for 30 mins and measured every 2 secs for 120 secs by Fluo8-AM staining based FLIPR assay,B,,,BAO_0000190,BAO_0000219,cell-based format,NS(=O)(=O)c1cc(NC(=O)Cc2ccccc2Cl)ccc1Oc1ccccn1,,,CHEMBL4321858,J Med Chem,2019.0,"{'bei': '15.21', 'le': '0.31', 'lle': '3.00', 'sei': '5.71'}",CHEMBL4533763,,CHEMBL4533763,6.36,0,http://www.openphacts.org/units/Nanomolar,3157429,=,1,1,=,,IC50,nM,,441.0,CHEMBL2104,Homo sapiens,P2X purinoceptor 4,9606,,,IC50,nM,UO_0000065,,441.0
,,18926154,[],CHEMBL4324752,Antagonist activity at human P2X4 receptor tranfected in HEK293 cells assessed as inhibition of Bz-ATP-induced calcium influx incubated for 30 mins and measured every 2 secs for 120 secs by Fluo8-AM staining based FLIPR assay,B,,,BAO_0000190,BAO_0000219,cell-based format,NS(=O)(=O)c1cc(NC(=O)Cc2ccccc2Cl)ccc1Oc1cccnc1,,,CHEMBL4321858,J Med Chem,2019.0,"{'bei': '16.07', 'le': '0.33', 'lle': '3.35', 'sei': '6.03'}",CHEMBL4541425,,CHEMBL4541425,6.71,0,http://www.openphacts.org/units/Nanomolar,3157430,=,1,1,=,,IC50,nM,,193.0,CHEMBL2104,Homo sapiens,P2X purinoceptor 4,9606,,,IC50,nM,UO_0000065,,193.0
,,18926155,[],CHEMBL4324752,Antagonist activity at human P2X4 receptor tranfected in HEK293 cells assessed as inhibition of Bz-ATP-induced calcium influx incubated for 30 mins and measured every 2 secs for 120 secs by Fluo8-AM staining based FLIPR assay,B,,,BAO_0000190,BAO_0000219,cell-based format,NS(=O)(=O)c1cc(NC(=O)Cc2ccccc2Cl)ccc1Oc1cncc(Cl)c1,,,CHEMBL4321858,J Med Chem,2019.0,"{'bei': '16.73', 'le': '0.36', 'lle': '3.56', 'sei': '6.80'}",CHEMBL4535761,,CHEMBL4535761,7.57,0,http://www.openphacts.org/units/Nanomolar,3157431,=,1,1,=,,IC50,nM,,27.0,CHEMBL2104,Homo sapiens,P2X purinoceptor 4,9606,,,IC50,nM,UO_0000065,,27.0
,,18926156,[],CHEMBL4324752,Antagonist activity at human P2X4 receptor tranfected in HEK293 cells assessed as inhibition of Bz-ATP-induced calcium influx incubated for 30 mins and measured every 2 secs for 120 secs by Fluo8-AM staining based FLIPR assay,B,,,BAO_0000190,BAO_0000219,cell-based format,NS(=O)(=O)c1cc(NC(=O)Cc2ccccc2Cl)ccc1Oc1cnc(Cl)nc1,,,CHEMBL4321858,J Med Chem,2019.0,"{'bei': '12.35', 'le': '0.26', 'lle': '2.20', 'sei': '4.50'}",CHEMBL4455389,,CHEMBL4455389,5.60,0,http://www.openphacts.org/units/Nanomolar,3157432,=,1,1,=,,IC50,nM,,2528.0,CHEMBL2104,Homo sapiens,P2X purinoceptor 4,9606,,,IC50,nM,UO_0000065,,2528.0
,,18926157,[],CHEMBL4324752,Antagonist activity at human P2X4 receptor tranfected in HEK293 cells assessed as inhibition of Bz-ATP-induced calcium influx incubated for 30 mins and measured every 2 secs for 120 secs by Fluo8-AM staining based FLIPR assay,B,,,BAO_0000190,BAO_0000219,cell-based format,Cn1cc(Oc2ccc(NC(=O)Cc3ccccc3Cl)cc2S(N)(=O)=O)cn1,,,CHEMBL4321858,J Med Chem,2019.0,"{'bei': '16.00', 'le': '0.33', 'lle': '4.04', 'sei': '5.79'}",CHEMBL4462109,,CHEMBL4462109,6.73,0,http://www.openphacts.org/units/Nanomolar,3157433,=,1,1,=,,IC50,nM,,185.0,CHEMBL2104,Homo sapiens,P2X purinoceptor 4,9606,,,IC50,nM,UO_0000065,,185.0
,,18926158,[],CHEMBL4324752,Antagonist activity at human P2X4 receptor tranfected in HEK293 cells assessed as inhibition of Bz-ATP-induced calcium influx incubated for 30 mins and measured every 2 secs for 120 secs by Fluo8-AM staining based FLIPR assay,B,,,BAO_0000190,BAO_0000219,cell-based format,NS(=O)(=O)c1cc(NC(=O)Cc2ccccc2Cl)ccc1OC1CCCCC1,,,CHEMBL4321858,J Med Chem,2019.0,"{'bei': '17.52', 'le': '0.36', 'lle': '3.53', 'sei': '7.52'}",CHEMBL4539658,,CHEMBL4539658,7.41,0,http://www.openphacts.org/units/Nanomolar,3157434,=,1,1,=,,IC50,nM,,39.0,CHEMBL2104,Homo sapiens,P2X purinoceptor 4,9606,,,IC50,nM,UO_0000065,,39.0
,,18926159,[],CHEMBL4324752,Antagonist activity at human P2X4 receptor tranfected in HEK293 cells assessed as inhibition of Bz-ATP-induced calcium influx incubated for 30 mins and measured every 2 secs for 120 secs by Fluo8-AM staining based FLIPR assay,B,,,BAO_0000190,BAO_0000219,cell-based format,NS(=O)(=O)c1cc(NC(=O)Cc2ccccc2Cl)ccc1OCc1ccccc1,,,CHEMBL4321858,J Med Chem,2019.0,"{'bei': '20.19', 'le': '0.41', 'lle': '4.95', 'sei': '8.83'}",CHEMBL4471140,,CHEMBL4471140,8.70,0,http://www.openphacts.org/units/Nanomolar,3157435,=,1,1,=,,IC50,nM,,2.0,CHEMBL2104,Homo sapiens,P2X purinoceptor 4,9606,,,IC50,nM,UO_0000065,,2.0
,,18926160,[],CHEMBL4324752,Antagonist activity at human P2X4 receptor tranfected in HEK293 cells assessed as inhibition of Bz-ATP-induced calcium influx incubated for 30 mins and measured every 2 secs for 120 secs by Fluo8-AM staining based FLIPR assay,B,,,BAO_0000190,BAO_0000219,cell-based format,NS(=O)(=O)c1cc(NC(=O)Cc2ccccc2Cl)ccc1OCc1ccccn1,,,CHEMBL4321858,J Med Chem,2019.0,"{'bei': '17.56', 'le': '0.36', 'lle': '4.45', 'sei': '6.81'}",CHEMBL4439570,,CHEMBL4439570,7.58,0,http://www.openphacts.org/units/Nanomolar,3157436,=,1,1,=,,IC50,nM,,26.0,CHEMBL2104,Homo sapiens,P2X purinoceptor 4,9606,,,IC50,nM,UO_0000065,,26.0
,,18926161,[],CHEMBL4324752,Antagonist activity at human P2X4 receptor tranfected in HEK293 cells assessed as inhibition of Bz-ATP-induced calcium influx incubated for 30 mins and measured every 2 secs for 120 secs by Fluo8-AM staining based FLIPR assay,B,,,BAO_0000190,BAO_0000219,cell-based format,NS(=O)(=O)c1cc(NC(=O)Cc2ccccc2Cl)ccc1OCCc1ccccc1,,,CHEMBL4321858,J Med Chem,2019.0,"{'bei': '17.35', 'le': '0.35', 'lle': '3.93', 'sei': '7.84'}",CHEMBL4563994,,CHEMBL4563994,7.72,0,http://www.openphacts.org/units/Nanomolar,3157451,=,1,1,=,,IC50,nM,,19.0,CHEMBL2104,Homo sapiens,P2X purinoceptor 4,9606,,,IC50,nM,UO_0000065,,19.0
,,18926162,[],CHEMBL4324752,Antagonist activity at human P2X4 receptor tranfected in HEK293 cells assessed as inhibition of Bz-ATP-induced calcium influx incubated for 30 mins and measured every 2 secs for 120 secs by Fluo8-AM staining based FLIPR assay,B,,,BAO_0000190,BAO_0000219,cell-based format,NS(=O)(=O)c1cc(NC(=O)Cc2ccccc2Cl)ccc1OCC1CCC1,,,CHEMBL4321858,J Med Chem,2019.0,"{'bei': '20.30', 'le': '0.42', 'lle': '4.95', 'sei': '8.43'}",CHEMBL4589444,,CHEMBL4589444,8.30,0,http://www.openphacts.org/units/Nanomolar,3157452,=,1,1,=,,IC50,nM,,5.0,CHEMBL2104,Homo sapiens,P2X purinoceptor 4,9606,,,IC50,nM,UO_0000065,,5.0
,,18926163,[],CHEMBL4324752,Antagonist activity at human P2X4 receptor tranfected in HEK293 cells assessed as inhibition of Bz-ATP-induced calcium influx incubated for 30 mins and measured every 2 secs for 120 secs by Fluo8-AM staining based FLIPR assay,B,,,BAO_0000190,BAO_0000219,cell-based format,NS(=O)(=O)c1cc(NC(=O)Cc2ccccc2Cl)ccc1OCC1CCO1,,,CHEMBL4321858,J Med Chem,2019.0,"{'bei': '14.86', 'le': '0.31', 'lle': '3.77', 'sei': '5.67'}",CHEMBL4456686,,CHEMBL4456686,6.11,0,http://www.openphacts.org/units/Nanomolar,3157453,=,1,1,=,,IC50,nM,,784.0,CHEMBL2104,Homo sapiens,P2X purinoceptor 4,9606,,,IC50,nM,UO_0000065,,784.0
,,18926164,[],CHEMBL4324752,Antagonist activity at human P2X4 receptor tranfected in HEK293 cells assessed as inhibition of Bz-ATP-induced calcium influx incubated for 30 mins and measured every 2 secs for 120 secs by Fluo8-AM staining based FLIPR assay,B,,,BAO_0000190,BAO_0000219,cell-based format,NS(=O)(=O)c1cc(NC(=O)Cc2ccccc2Cl)ccc1OCC1COCCO1,,,CHEMBL4321858,J Med Chem,2019.0,"{'bei': '14.94', 'le': '0.31', 'lle': '4.63', 'sei': '5.63'}",CHEMBL4450002,,CHEMBL4450002,6.59,0,http://www.openphacts.org/units/Nanomolar,3157454,=,1,1,=,,IC50,nM,,258.0,CHEMBL2104,Homo sapiens,P2X purinoceptor 4,9606,,,IC50,nM,UO_0000065,,258.0
,,18926165,[],CHEMBL4324752,Antagonist activity at human P2X4 receptor tranfected in HEK293 cells assessed as inhibition of Bz-ATP-induced calcium influx incubated for 30 mins and measured every 2 secs for 120 secs by Fluo8-AM staining based FLIPR assay,B,,,BAO_0000190,BAO_0000219,cell-based format,NS(=O)(=O)c1cc(NC(=O)Cc2ccccc2Cl)ccc1OCC1CCOCC1,,,CHEMBL4321858,J Med Chem,2019.0,"{'bei': '15.62', 'le': '0.32', 'lle': '3.89', 'sei': '6.37'}",CHEMBL4442297,,CHEMBL4442297,6.86,0,http://www.openphacts.org/units/Nanomolar,3157455,=,1,1,=,,IC50,nM,,139.0,CHEMBL2104,Homo sapiens,P2X purinoceptor 4,9606,,,IC50,nM,UO_0000065,,139.0
,,18926166,[],CHEMBL4324752,Antagonist activity at human P2X4 receptor tranfected in HEK293 cells assessed as inhibition of Bz-ATP-induced calcium influx incubated for 30 mins and measured every 2 secs for 120 secs by Fluo8-AM staining based FLIPR assay,B,,,BAO_0000190,BAO_0000219,cell-based format,NS(=O)(=O)c1cc(NC(=O)Cc2ccccc2C(F)(F)F)ccc1OCC1CCOCC1,,,CHEMBL4321858,J Med Chem,2019.0,"{'bei': '14.93', 'le': '0.30', 'lle': '3.72', 'sei': '6.55'}",CHEMBL4519162,,CHEMBL4519162,7.06,0,http://www.openphacts.org/units/Nanomolar,3157456,=,1,1,=,,IC50,nM,,88.0,CHEMBL2104,Homo sapiens,P2X purinoceptor 4,9606,,,IC50,nM,UO_0000065,,88.0
,,18926167,[],CHEMBL4324752,Antagonist activity at human P2X4 receptor tranfected in HEK293 cells assessed as inhibition of Bz-ATP-induced calcium influx incubated for 30 mins and measured every 2 secs for 120 secs by Fluo8-AM staining based FLIPR assay,B,,,BAO_0000190,BAO_0000219,cell-based format,NS(=O)(=O)c1cc(NC(=O)Cc2ccccc2C(F)F)ccc1OCC1CCOCC1,,,CHEMBL4321858,J Med Chem,2019.0,"{'bei': '15.30', 'le': '0.31', 'lle': '3.69', 'sei': '6.46'}",CHEMBL4469574,,CHEMBL4469574,6.96,0,http://www.openphacts.org/units/Nanomolar,3157457,=,1,1,=,,IC50,nM,,111.0,CHEMBL2104,Homo sapiens,P2X purinoceptor 4,9606,,,IC50,nM,UO_0000065,,111.0
,,18926168,[],CHEMBL4324752,Antagonist activity at human P2X4 receptor tranfected in HEK293 cells assessed as inhibition of Bz-ATP-induced calcium influx incubated for 30 mins and measured every 2 secs for 120 secs by Fluo8-AM staining based FLIPR assay,B,,,BAO_0000190,BAO_0000219,cell-based format,NS(=O)(=O)c1cc(NC(=O)Cc2ccccc2F)ccc1OCC1CCOCC1,,,CHEMBL4321858,J Med Chem,2019.0,"{'bei': '14.73', 'le': '0.29', 'lle': '3.76', 'sei': '5.78'}",CHEMBL4458990,,CHEMBL4458990,6.22,0,http://www.openphacts.org/units/Nanomolar,3157458,=,1,1,=,,IC50,nM,,597.0,CHEMBL2104,Homo sapiens,P2X purinoceptor 4,9606,,,IC50,nM,UO_0000065,,597.0
,,18926169,[],CHEMBL4324752,Antagonist activity at human P2X4 receptor tranfected in HEK293 cells assessed as inhibition of Bz-ATP-induced calcium influx incubated for 30 mins and measured every 2 secs for 120 secs by Fluo8-AM staining based FLIPR assay,B,,,BAO_0000190,BAO_0000219,cell-based format,NS(=O)(=O)c1cc(NC(=O)Cc2cccc(F)c2Cl)ccc1OCC1CCOCC1,,,CHEMBL4321858,J Med Chem,2019.0,"{'bei': '16.26', 'le': '0.34', 'lle': '4.32', 'sei': '6.90'}",CHEMBL4517831,,CHEMBL4517831,7.43,0,http://www.openphacts.org/units/Nanomolar,3157459,=,1,1,=,,IC50,nM,,37.0,CHEMBL2104,Homo sapiens,P2X purinoceptor 4,9606,,,IC50,nM,UO_0000065,,37.0
,,18926170,[],CHEMBL4324752,Antagonist activity at human P2X4 receptor tranfected in HEK293 cells assessed as inhibition of Bz-ATP-induced calcium influx incubated for 30 mins and measured every 2 secs for 120 secs by Fluo8-AM staining based FLIPR assay,B,,,BAO_0000190,BAO_0000219,cell-based format,NS(=O)(=O)c1cc(NC(=O)Cc2ccc(F)cc2Cl)ccc1OCC1CCOCC1,,,CHEMBL4321858,J Med Chem,2019.0,"{'bei': '14.80', 'le': '0.31', 'lle': '3.65', 'sei': '6.28'}",CHEMBL4443857,,CHEMBL4443857,6.76,0,http://www.openphacts.org/units/Nanomolar,3157460,=,1,1,=,,IC50,nM,,173.0,CHEMBL2104,Homo sapiens,P2X purinoceptor 4,9606,,,IC50,nM,UO_0000065,,173.0
,,18926171,[],CHEMBL4324752,Antagonist activity at human P2X4 receptor tranfected in HEK293 cells assessed as inhibition of Bz-ATP-induced calcium influx incubated for 30 mins and measured every 2 secs for 120 secs by Fluo8-AM staining based FLIPR assay,B,,,BAO_0000190,BAO_0000219,cell-based format,NS(=O)(=O)c1cc(NC(=O)Cc2cc(F)ccc2Cl)ccc1OCC1CCOCC1,,,CHEMBL4321858,J Med Chem,2019.0,"{'bei': '15.49', 'le': '0.32', 'lle': '3.97', 'sei': '6.57'}",CHEMBL4452251,,CHEMBL4452251,7.08,0,http://www.openphacts.org/units/Nanomolar,3157461,=,1,1,=,,IC50,nM,,84.0,CHEMBL2104,Homo sapiens,P2X purinoceptor 4,9606,,,IC50,nM,UO_0000065,,84.0
,,18926172,[],CHEMBL4324752,Antagonist activity at human P2X4 receptor tranfected in HEK293 cells assessed as inhibition of Bz-ATP-induced calcium influx incubated for 30 mins and measured every 2 secs for 120 secs by Fluo8-AM staining based FLIPR assay,B,,,BAO_0000190,BAO_0000219,cell-based format,NS(=O)(=O)c1cc(NC(=O)Cc2c(F)cccc2Cl)ccc1OCC1CCOCC1,,,CHEMBL4321858,J Med Chem,2019.0,"{'bei': '17.26', 'le': '0.36', 'lle': '4.78', 'sei': '7.32'}",CHEMBL4555657,,CHEMBL4555657,7.89,0,http://www.openphacts.org/units/Nanomolar,3157462,=,1,1,=,,IC50,nM,,13.0,CHEMBL2104,Homo sapiens,P2X purinoceptor 4,9606,,,IC50,nM,UO_0000065,,13.0
,,18926181,[],CHEMBL4324752,Antagonist activity at human P2X4 receptor tranfected in HEK293 cells assessed as inhibition of Bz-ATP-induced calcium influx incubated for 30 mins and measured every 2 secs for 120 secs by Fluo8-AM staining based FLIPR assay,B,,,BAO_0000190,BAO_0000219,cell-based format,NS(=O)(=O)c1cc(NC(=O)Cc2ccccc2)ccc1Oc1cccc(Cl)c1,,,CHEMBL4321858,J Med Chem,2019.0,"{'bei': '16.01', 'le': '0.33', 'lle': '2.72', 'sei': '6.78'}",CHEMBL4521594,BAY-1797,CHEMBL4521594,6.68,1,http://www.openphacts.org/units/Nanomolar,3157437,=,1,1,=,,IC50,nM,,211.0,CHEMBL2104,Homo sapiens,P2X purinoceptor 4,9606,,,IC50,nM,UO_0000065,,211.0
,,18926182,[],CHEMBL4324752,Antagonist activity at human P2X4 receptor tranfected in HEK293 cells assessed as inhibition of Bz-ATP-induced calcium influx incubated for 30 mins and measured every 2 secs for 120 secs by Fluo8-AM staining based FLIPR assay,B,,,BAO_0000190,BAO_0000219,cell-based format,COc1cccc(Oc2ccc(NC(=O)Cc3ccccc3Cl)cc2S(N)(=O)=O)c1,,,CHEMBL4321858,J Med Chem,2019.0,"{'bei': '18.12', 'le': '0.37', 'lle': '4.13', 'sei': '7.52'}",CHEMBL4579583,,CHEMBL4579583,8.10,0,http://www.openphacts.org/units/Nanomolar,3157418,=,1,1,=,,IC50,nM,,8.0,CHEMBL2104,Homo sapiens,P2X purinoceptor 4,9606,,,IC50,nM,UO_0000065,,8.0
,,18926183,[],CHEMBL4324752,Antagonist activity at human P2X4 receptor tranfected in HEK293 cells assessed as inhibition of Bz-ATP-induced calcium influx incubated for 30 mins and measured every 2 secs for 120 secs by Fluo8-AM staining based FLIPR assay,B,,,BAO_0000190,BAO_0000219,cell-based format,NS(=O)(=O)c1cc(NC(=O)Cc2ccccc2)ccc1Oc1ccccc1Cl,,,CHEMBL4321858,J Med Chem,2019.0,"{'bei': '14.16', 'le': '0.29', 'lle': '1.94', 'sei': '5.99'}",CHEMBL4470126,,CHEMBL4470126,5.90,0,http://www.openphacts.org/units/Nanomolar,3157417,=,1,1,=,,IC50,nM,,1250.0,CHEMBL2104,Homo sapiens,P2X purinoceptor 4,9606,,,IC50,nM,UO_0000065,,1250.0
,,18926184,[],CHEMBL4324752,Antagonist activity at human P2X4 receptor tranfected in HEK293 cells assessed as inhibition of Bz-ATP-induced calcium influx incubated for 30 mins and measured every 2 secs for 120 secs by Fluo8-AM staining based FLIPR assay,B,,,BAO_0000190,BAO_0000219,cell-based format,NS(=O)(=O)c1cc(NC(=O)Cc2ccccc2Cl)ccc1Oc1ccccc1Cl,,,CHEMBL4321858,J Med Chem,2019.0,"{'bei': '17.47', 'le': '0.37', 'lle': '3.28', 'sei': '8.01'}",CHEMBL4516176,,CHEMBL4516176,7.89,0,http://www.openphacts.org/units/Nanomolar,3157416,=,1,1,=,,IC50,nM,,13.0,CHEMBL2104,Homo sapiens,P2X purinoceptor 4,9606,,,IC50,nM,UO_0000065,,13.0
,,18926185,[],CHEMBL4324752,Antagonist activity at human P2X4 receptor tranfected in HEK293 cells assessed as inhibition of Bz-ATP-induced calcium influx incubated for 30 mins and measured every 2 secs for 120 secs by Fluo8-AM staining based FLIPR assay,B,,,BAO_0000190,BAO_0000219,cell-based format,NS(=O)(=O)c1cc(NC(=O)Cc2ccccc2Cl)ccc1Oc1ccccc1,,,CHEMBL4321858,J Med Chem,2019.0,"{'bei': '19.19', 'le': '0.39', 'lle': '4.04', 'sei': '8.12'}",CHEMBL4556573,,CHEMBL4556573,8.00,0,http://www.openphacts.org/units/Nanomolar,3157415,=,1,1,=,,IC50,nM,,10.0,CHEMBL2104,Homo sapiens,P2X purinoceptor 4,9606,,,IC50,nM,UO_0000065,,10.0
,,18926186,[],CHEMBL4324752,Antagonist activity at human P2X4 receptor tranfected in HEK293 cells assessed as inhibition of Bz-ATP-induced calcium influx incubated for 30 mins and measured every 2 secs for 120 secs by Fluo8-AM staining based FLIPR assay,B,,,BAO_0000190,BAO_0000219,cell-based format,NS(=O)(=O)c1cc(NC(=O)Cc2ccc(C(F)(F)F)cc2)ccc1Oc1cccc(Cl)c1,,,CHEMBL4321858,J Med Chem,2019.0,"{'bei': '11.89', 'le': '0.25', 'lle': '0.78', 'sei': '5.85'}",CHEMBL4570116,,CHEMBL4570116,5.76,0,http://www.openphacts.org/units/Nanomolar,3157414,=,1,1,=,,IC50,nM,,1718.0,CHEMBL2104,Homo sapiens,P2X purinoceptor 4,9606,,,IC50,nM,UO_0000065,,1718.0
,,18926187,[],CHEMBL4324752,Antagonist activity at human P2X4 receptor tranfected in HEK293 cells assessed as inhibition of Bz-ATP-induced calcium influx incubated for 30 mins and measured every 2 secs for 120 secs by Fluo8-AM staining based FLIPR assay,B,,,BAO_0000190,BAO_0000219,cell-based format,NS(=O)(=O)c1cc(NC(=O)Cc2ccc(Cl)cc2)ccc1Oc1cccc(Cl)c1,,,CHEMBL4321858,J Med Chem,2019.0,"{'bei': '14.32', 'le': '0.30', 'lle': '1.85', 'sei': '6.56'}",CHEMBL4444721,,CHEMBL4444721,6.46,0,http://www.openphacts.org/units/Nanomolar,3157413,=,1,1,=,,IC50,nM,,345.0,CHEMBL2104,Homo sapiens,P2X purinoceptor 4,9606,,,IC50,nM,UO_0000065,,345.0
,,18926188,[],CHEMBL4324752,Antagonist activity at human P2X4 receptor tranfected in HEK293 cells assessed as inhibition of Bz-ATP-induced calcium influx incubated for 30 mins and measured every 2 secs for 120 secs by Fluo8-AM staining based FLIPR assay,B,,,BAO_0000190,BAO_0000219,cell-based format,NS(=O)(=O)c1cc(NC(=O)Cc2ccc(F)cc2)ccc1Oc1cccc(Cl)c1,,,CHEMBL4321858,J Med Chem,2019.0,"{'bei': '15.11', 'le': '0.31', 'lle': '2.47', 'sei': '6.67'}",CHEMBL4450779,,CHEMBL4450779,6.57,0,http://www.openphacts.org/units/Nanomolar,3157450,=,1,1,=,,IC50,nM,,269.0,CHEMBL2104,Homo sapiens,P2X purinoceptor 4,9606,,,IC50,nM,UO_0000065,,269.0
